Data 30 / 03 / 2011


Istante [H:M]   Peso [kg]    Portata [l/s]

15:57:33	61.51	0.04
15:57:44	58.22	0.03
15:57:55	58.41	0.11
15:58:05	58.89	0.28
15:58:15	58.27	0.35
15:58:25	58.29	0.42
15:58:35	58.37	0.47
15:58:45	58.40	0.49
15:58:55	58.32	0.49
15:59:05	58.35	0.49
15:59:15	58.42	0.49
15:59:25	58.23	0.48
15:59:35	58.99	0.52
15:59:45	59.41	0.63
15:59:55	58.21	0.73
16:00:05	58.28	0.80
16:00:15	58.31	0.82
16:00:25	58.30	0.87
16:00:35	58.21	0.87
16:00:45	58.08	0.93
16:00:55	58.29	0.93
16:01:05	58.34	0.93
16:01:15	58.19	1.00
16:01:25	58.46	1.00
16:01:35	58.34	1.00
16:01:46	58.39	1.00
16:01:56	58.24	1.00
16:02:06	58.22	1.00
16:02:16	58.27	0.99
16:02:26	58.28	1.01
16:02:36	58.29	0.99
16:02:46	58.82	0.99
16:02:56	58.18	1.00
16:03:07	58.24	1.00
16:03:17	58.34	1.00
16:03:27	58.30	1.00
16:03:37	58.22	1.00
16:03:47	58.24	1.01
16:03:57	58.33	1.00
16:04:07	58.44	1.00
16:04:17	59.97	0.99
16:04:27	58.44	1.00
16:04:37	58.30	1.00
16:04:47	58.42	1.00
16:04:58	58.33	1.00
16:05:08	58.52	0.99
16:05:18	58.45	0.99
16:05:28	58.63	1.02
16:05:38	58.63	0.99
16:05:48	58.64	1.00
16:05:58	58.48	1.00
16:06:08	58.45	1.00
16:06:18	58.36	1.00
16:06:28	59.63	1.01
16:06:38	58.23	1.00
16:06:48	58.30	1.00
16:06:58	58.33	1.00
16:07:08	58.44	0.99
16:07:18	58.21	0.99
16:07:28	58.13	0.99
16:07:38	58.25	1.00
16:07:48	58.31	0.99
16:07:58	58.35	1.00
16:08:08	58.26	1.00
16:08:18	58.18	1.00
16:08:28	58.25	1.00
16:08:38	58.60	0.99
16:08:48	59.95	1.00
16:08:59	58.52	1.00
16:09:09	58.68	1.00
16:09:19	58.68	0.99
16:09:29	58.84	1.00
16:09:39	58.59	0.99
16:09:49	58.53	0.99
16:09:59	58.55	0.99
16:10:09	58.36	0.99
16:10:19	58.39	0.99
16:10:29	58.38	1.00
16:10:39	58.40	1.00
16:10:49	58.57	1.00
16:10:59	58.36	0.99
16:11:09	58.39	0.99
16:11:24	58.37	1.00
16:11:35	58.45	1.00
16:11:45	58.71	0.99
16:11:55	58.36	1.00
16:12:05	58.42	1.00
16:12:15	58.37	1.00
16:12:25	58.54	1.00
16:12:35	58.48	1.00
16:12:45	58.64	1.00
16:12:55	58.40	1.00
16:13:05	58.38	0.99
16:13:15	58.35	1.01
16:13:25	58.61	1.06
16:13:35	58.45	1.06
16:13:45	58.52	1.06
16:13:55	58.35	1.06
16:14:06	58.25	1.06
16:14:16	58.46	1.06
16:14:26	58.25	1.06
16:14:36	58.40	1.06
16:14:46	59.74	1.06
16:14:56	58.49	1.06
16:15:06	58.35	1.06
16:15:16	58.47	1.06
16:15:26	58.46	1.06
16:15:36	58.35	1.06
16:15:46	58.42	1.06
16:15:56	58.34	1.06
16:16:06	58.43	1.06
16:16:17	58.41	1.06
16:16:27	59.62	1.07
16:16:37	58.37	1.06
16:16:47	58.46	1.06
16:16:57	59.53	1.06
16:17:07	58.53	1.06
16:17:17	58.57	1.05
16:17:27	58.39	1.06
16:17:37	58.36	1.06
16:17:47	58.46	1.06
16:17:57	58.39	1.06
16:18:07	58.53	1.06
16:18:17	58.51	1.07
16:18:27	58.39	1.06
16:18:37	58.21	1.07
16:18:48	58.54	1.06
16:18:58	58.59	1.06
16:19:08	58.49	1.06
16:19:18	58.42	1.06
16:19:28	58.54	1.06
16:19:38	58.31	1.06
16:19:48	58.37	1.07
16:19:58	58.43	1.06
16:20:09	58.45	1.07
16:20:19	58.43	1.06
16:20:29	59.52	1.05
16:20:39	58.39	1.07
16:20:49	58.64	1.07
16:21:00	58.54	1.06
16:21:15	58.38	1.06
16:21:25	58.38	1.06
16:21:35	58.60	1.05
16:21:45	58.28	1.06
16:21:56	58.60	1.07
16:22:06	58.62	1.06
16:22:16	58.64	1.06
16:22:26	58.85	1.06
16:22:36	58.58	1.06
16:22:46	58.56	1.06
16:22:56	58.55	1.06
16:23:06	58.55	1.06
16:23:16	58.68	1.06
16:23:26	58.78	1.06
16:23:36	58.68	1.06
16:23:46	58.72	1.06
16:23:57	59.15	1.08
16:24:07	58.63	1.06
16:24:17	58.63	1.06
16:24:27	58.83	1.07
16:24:37	58.88	1.06
16:24:47	58.77	1.06
16:24:57	58.68	1.06
16:25:07	59.21	1.05
16:25:17	58.81	1.05
16:25:28	58.58	1.06
