Data 02 / 04 / 2011


Istante [H:M]   Peso [kg]    Portata [l/s]

09:37:27	65.98	0.09
09:37:38	63.26	0.02
09:37:48	63.77	0.02
09:37:58	63.25	0.25
09:38:08	63.28	0.33
09:38:18	63.27	0.43
09:38:28	63.27	0.48
09:38:38	63.38	0.53
09:38:48	63.42	0.53
09:38:58	63.37	0.53
09:39:08	63.28	0.52
09:39:18	63.31	0.53
09:39:28	63.29	0.52
09:39:38	63.39	0.66
09:39:48	63.31	0.71
09:39:58	63.42	0.78
09:40:08	63.38	0.84
09:40:18	63.69	0.86
09:40:28	63.35	0.91
09:40:38	63.37	0.91
09:40:48	64.64	0.97
09:40:58	64.24	0.99
09:41:08	63.42	0.97
09:41:19	63.41	0.97
09:41:29	63.52	0.97
09:41:39	63.40	0.98
09:41:49	63.36	0.98
09:41:59	63.30	1.04
09:42:09	63.14	1.03
09:42:19	63.28	1.04
09:42:29	63.38	1.03
09:42:39	63.43	1.04
09:42:49	63.43	1.03
09:42:59	63.49	1.04
09:43:09	63.55	1.03
09:43:19	63.57	1.03
09:43:29	63.51	1.04
09:43:39	64.71	1.03
09:43:49	63.70	1.04
09:43:59	63.68	1.04
09:44:09	63.89	1.03
09:44:19	64.05	1.03
09:44:29	63.84	1.03
09:44:39	63.77	1.04
09:44:49	63.79	1.04
09:44:59	64.57	1.03
09:45:09	63.86	1.04
09:45:19	63.86	1.03
09:45:29	64.56	1.03
09:45:39	63.85	1.04
09:45:54	63.87	1.03
09:46:05	63.89	1.04
09:46:15	63.89	1.03
09:46:25	63.85	1.03
09:46:35	63.87	1.03
09:46:45	64.12	1.03
09:46:56	63.96	1.03
09:47:06	63.89	1.04
09:47:16	64.02	1.03
09:47:26	63.88	1.04
09:47:36	65.10	1.04
09:47:46	63.87	1.03
09:47:56	63.90	1.04
09:48:06	63.95	1.03
09:48:16	63.91	1.03
09:48:26	63.96	1.03
09:48:36	63.95	1.05
09:48:46	63.96	1.03
09:48:57	63.90	1.04
09:49:07	63.86	1.03
09:49:17	64.37	1.06
09:49:27	64.01	1.04
09:49:37	63.94	1.03
09:49:47	64.54	1.06
09:49:57	65.61	1.03
09:50:07	63.89	1.04
09:50:17	63.95	1.04
09:50:27	64.00	1.04
09:50:37	64.03	1.03
09:50:47	64.02	1.03
09:50:57	63.95	1.03
09:51:07	63.97	1.03
09:51:17	64.13	1.04
09:51:27	63.93	1.03
09:51:37	65.55	1.03
09:51:47	64.01	1.03
09:51:57	63.98	1.03
09:52:07	63.98	1.04
09:52:17	64.02	1.04
09:52:27	63.95	1.04
09:52:37	64.00	1.03
09:52:48	64.12	1.03
09:52:58	63.99	1.04
09:53:08	64.07	1.03
09:53:18	64.16	1.04
09:53:28	64.03	1.04
09:53:38	63.99	1.03
09:53:48	64.03	1.03
09:53:58	64.02	1.04
09:54:08	63.97	1.04
09:54:18	63.98	1.04
09:54:28	64.27	1.03
09:54:38	64.02	1.03
09:54:48	64.68	1.03
09:54:58	64.06	1.04
09:55:09	64.03	1.03
09:55:19	64.11	1.03
09:55:29	64.05	1.04
09:55:39	64.00	1.04
09:55:49	63.99	1.03
09:55:59	64.03	1.03
09:56:09	64.03	1.04
09:56:19	64.01	1.03
09:56:29	64.04	1.03
09:56:39	64.07	1.04
09:56:49	64.22	1.05
09:57:04	64.17	1.03
09:57:15	63.99	1.03
09:57:25	64.20	1.06
09:57:36	64.03	1.03
09:57:46	64.09	1.04
09:57:56	63.99	1.03
09:58:06	64.18	1.03
09:58:16	64.02	1.03
09:58:26	64.06	1.04
09:58:36	64.05	1.05
09:58:46	64.04	1.03
09:58:56	64.08	1.04
09:59:06	64.02	1.03
09:59:16	64.18	1.05
09:59:26	63.95	1.03
09:59:36	64.04	1.04
09:59:46	64.05	1.03
09:59:56	64.03	1.03
10:00:06	64.04	1.03
10:00:16	64.30	1.03
10:00:26	64.17	1.03
10:00:36	64.18	1.04
10:00:46	64.14	1.03
10:00:56	64.18	1.03
10:01:06	64.14	1.03
10:01:16	64.42	1.03
10:01:26	64.19	1.03
10:01:36	64.08	1.03
10:01:46	64.14	1.04
10:01:56	64.10	1.04
10:02:06	64.18	1.03
10:02:16	64.24	1.03
10:02:26	64.23	1.03
10:02:36	64.17	1.04
10:02:46	64.23	1.04
10:02:57	64.12	1.04
10:03:07	64.15	1.04
10:03:17	64.21	1.03
10:03:27	64.19	1.04
10:03:37	64.47	1.03
10:03:47	64.24	1.03
10:03:57	64.17	1.04
10:04:07	64.57	1.03
10:04:17	64.20	1.03
10:04:27	64.22	1.03
10:04:37	64.37	1.03
10:04:47	64.22	1.03
10:04:57	65.50	1.04
10:05:07	64.30	1.03
10:05:17	64.24	1.03
10:05:28	64.13	1.05
